req_id,timestamp,cpu_requested,mem_requested,task_duration
REQ_12421,1116,0.167,0.079,16
REQ_12422,1116,0.21,0.058,10
REQ_12423,1116,0.244,0.122,10
REQ_12424,1116,0.247,0.042,11
REQ_12425,1117,0.144,0.136,27
REQ_12426,1117,0.171,0.023,86
REQ_12427,1118,0.242,0.144,58
REQ_12428,1118,0.134,0.036,106
REQ_12429,1118,0.246,0.05,65
REQ_12430,1119,0.248,0.029,106
REQ_12431,1119,0.185,0.079,11
REQ_12432,1120,0.089,0.144,69
REQ_12433,1120,0.233,0.12,43
REQ_12434,1120,0.209,0.057,42
REQ_12435,1122,0.219,0.138,82
REQ_12436,1122,0.07,0.065,58
REQ_12437,1125,0.052,0.047,85
REQ_12438,1125,0.216,0.115,62
REQ_12439,1126,0.163,0.114,80
REQ_12440,1128,0.242,0.114,100
REQ_12441,1128,0.188,0.079,20
REQ_12442,1130,0.124,0.109,39
REQ_12443,1130,0.098,0.077,100
REQ_12444,1131,0.162,0.1,114
REQ_12445,1133,0.162,0.138,87
REQ_12446,1133,0.097,0.14,64
REQ_12447,1133,0.125,0.064,48
REQ_12448,1133,0.211,0.131,27
REQ_12449,1134,0.093,0.037,104
REQ_12450,1135,0.118,0.119,105
REQ_12451,1135,0.125,0.081,28
REQ_12452,1136,0.24,0.028,109
REQ_12453,1137,0.151,0.075,83
REQ_12454,1137,0.189,0.131,41
REQ_12455,1138,0.232,0.139,98
REQ_12456,1138,0.16,0.027,112
REQ_12457,1139,0.22,0.107,24
REQ_12458,1142,0.154,0.134,42
REQ_12459,1142,0.104,0.076,18
REQ_12460,1143,0.067,0.059,101
REQ_12461,1143,0.236,0.108,114
REQ_12462,1144,0.144,0.14,77
REQ_12463,1145,0.126,0.024,106
REQ_12464,1145,0.217,0.048,98
REQ_12465,1145,0.067,0.132,101
REQ_12466,1147,0.214,0.08,92
REQ_12467,1148,0.093,0.064,44
REQ_12468,1149,0.128,0.053,90
REQ_12469,1149,0.103,0.042,109
REQ_12470,1150,0.106,0.094,105
REQ_12471,1151,0.165,0.107,104
REQ_12472,1152,0.063,0.095,83
REQ_12473,1153,0.143,0.071,22
REQ_12474,1154,0.241,0.085,36
REQ_12475,1154,0.14,0.131,81
REQ_12476,1155,0.246,0.06,33
REQ_12477,1155,0.087,0.141,14
REQ_12478,1155,0.088,0.035,20
REQ_12479,1156,0.221,0.14,87
REQ_12480,1156,0.131,0.115,106
REQ_12481,1156,0.199,0.047,38
REQ_12482,1156,0.246,0.143,98
REQ_12483,1157,0.071,0.086,61
REQ_12484,1157,0.138,0.089,91
REQ_12485,1158,0.107,0.133,58
REQ_12486,1158,0.068,0.039,30
REQ_12487,1160,0.141,0.052,100
REQ_12488,1160,0.236,0.095,50
REQ_12489,1161,0.116,0.077,80
REQ_12490,1161,0.224,0.069,52
REQ_12491,1161,0.081,0.139,109
REQ_12492,1161,0.056,0.132,61
REQ_12493,1162,0.246,0.11,12
REQ_12494,1163,0.078,0.143,83
REQ_12495,1163,0.15,0.036,39
REQ_12496,1163,0.205,0.038,14
REQ_12497,1163,0.069,0.095,60
REQ_12498,1164,0.076,0.049,100
REQ_12499,1165,0.115,0.034,67
REQ_12500,1165,0.196,0.134,23
REQ_12501,1166,0.247,0.126,109
REQ_12502,1166,0.081,0.039,26
REQ_12503,1168,0.144,0.041,34
REQ_12504,1168,0.058,0.021,113
REQ_12505,1170,0.053,0.083,104
REQ_12506,1171,0.073,0.06,21
REQ_12507,1172,0.126,0.143,71
REQ_12508,1172,0.073,0.027,28
REQ_12509,1172,0.125,0.088,87
REQ_12510,1173,0.1,0.143,54
REQ_12511,1173,0.236,0.029,61
REQ_12512,1173,0.085,0.093,25
REQ_12513,1175,0.142,0.093,110
REQ_12514,1175,0.16,0.15,67
REQ_12515,1175,0.135,0.104,98
REQ_12516,1176,0.131,0.06,115
REQ_12517,1176,0.207,0.107,88
REQ_12518,1178,0.166,0.073,44
REQ_12519,1179,0.1,0.121,104
REQ_12520,1181,0.09,0.057,22
REQ_12521,1182,0.186,0.052,73
REQ_12522,1182,0.062,0.091,65
REQ_12523,1182,0.064,0.139,119
REQ_12524,1183,0.139,0.108,37
REQ_12525,1183,0.213,0.034,111
REQ_12526,1184,0.203,0.111,59
REQ_12527,1184,0.16,0.099,108
REQ_12528,1184,0.19,0.079,77
REQ_12529,1185,0.082,0.123,66
REQ_12530,1186,0.136,0.021,28
REQ_12531,1186,0.191,0.058,39
REQ_12532,1186,0.091,0.027,107
REQ_12533,1186,0.142,0.12,94
REQ_12534,1188,0.231,0.05,96
REQ_12535,1188,0.075,0.115,86
REQ_12536,1188,0.081,0.137,107
REQ_12537,1188,0.137,0.034,49
REQ_12538,1189,0.181,0.147,102
REQ_12539,1190,0.18,0.056,76
REQ_12540,1190,0.131,0.052,38
REQ_12541,1190,0.208,0.04,47
REQ_12542,1190,0.216,0.137,46
REQ_12543,1191,0.104,0.041,24
REQ_12544,1191,0.077,0.04,81
REQ_12545,1192,0.186,0.066,89
REQ_12546,1192,0.221,0.144,67
REQ_12547,1192,0.069,0.057,109
REQ_12548,1192,0.209,0.094,41
REQ_12549,1193,0.063,0.132,103
REQ_12550,1194,0.069,0.088,69
REQ_12551,1194,0.066,0.036,48
REQ_12552,1195,0.13,0.048,64
REQ_12553,1195,0.112,0.109,30
REQ_12554,1195,0.134,0.108,72
REQ_12555,1195,0.113,0.038,93
REQ_12556,1195,0.153,0.114,50
REQ_12557,1195,0.145,0.056,115
REQ_12558,1195,0.112,0.077,82
REQ_12559,1196,0.204,0.099,116
REQ_12560,1196,0.176,0.065,75
REQ_12561,1196,0.178,0.084,28
REQ_12562,1197,0.051,0.114,26
REQ_12563,1197,0.123,0.057,119
REQ_12564,1197,0.166,0.027,94
REQ_12565,1197,0.079,0.109,27
REQ_12566,1197,0.1,0.146,90
REQ_12567,1198,0.147,0.054,75
REQ_12568,1198,0.106,0.072,74
REQ_12569,1199,0.112,0.094,98
REQ_12570,1200,0.233,0.131,56
REQ_12571,1200,0.089,0.07,100
REQ_12572,1200,0.153,0.047,90
REQ_12573,1200,0.089,0.109,91
REQ_12574,1201,0.245,0.029,56
REQ_12575,1201,0.109,0.075,49
REQ_12576,1202,0.058,0.073,25
REQ_12577,1203,0.239,0.02,39
REQ_12578,1204,0.188,0.119,88
REQ_12579,1204,0.106,0.103,70
REQ_12580,1204,0.148,0.139,33
REQ_12581,1205,0.08,0.095,58
REQ_12582,1206,0.07,0.123,69
REQ_12583,1207,0.086,0.135,106
REQ_12584,1207,0.213,0.134,45
REQ_12585,1207,0.078,0.06,14
REQ_12586,1208,0.099,0.132,100
REQ_12587,1208,0.181,0.048,50
REQ_12588,1209,0.247,0.067,95
REQ_12589,1209,0.12,0.109,29
REQ_12590,1209,0.117,0.054,97
REQ_12591,1209,0.083,0.141,70
REQ_12592,1210,0.143,0.094,77
REQ_12593,1210,0.147,0.129,99
REQ_12594,1210,0.225,0.056,62
REQ_12595,1210,0.07,0.058,10
REQ_12596,1211,0.237,0.068,33
REQ_12597,1211,0.229,0.093,63
REQ_12598,1212,0.12,0.034,104
REQ_12599,1213,0.148,0.068,75
REQ_12600,1213,0.231,0.065,74
REQ_12601,1214,0.168,0.047,88
REQ_12602,1214,0.05,0.109,110
REQ_12603,1214,0.181,0.095,29
REQ_12604,1214,0.097,0.026,85
REQ_12605,1215,0.118,0.045,42
REQ_12606,1215,0.055,0.026,111
REQ_12607,1216,0.068,0.136,85
REQ_12608,1218,0.099,0.035,86
REQ_12609,1218,0.082,0.046,58
REQ_12610,1218,0.052,0.106,100
REQ_12611,1218,0.207,0.052,41
REQ_12612,1220,0.06,0.134,22
REQ_12613,1220,0.189,0.111,42
REQ_12614,1220,0.232,0.038,22
REQ_12615,1220,0.109,0.147,11
REQ_12616,1220,0.243,0.121,24
REQ_12617,1221,0.158,0.027,39
REQ_12618,1221,0.157,0.142,53
REQ_12619,1222,0.067,0.134,39
REQ_12620,1222,0.238,0.082,19
REQ_12621,1223,0.105,0.11,11
REQ_12622,1224,0.171,0.048,98
REQ_12623,1225,0.188,0.051,82
REQ_12624,1225,0.168,0.026,94
REQ_12625,1226,0.06,0.131,42
REQ_12626,1226,0.102,0.106,76
REQ_12627,1227,0.124,0.13,118
REQ_12628,1227,0.163,0.1,73
REQ_12629,1227,0.107,0.04,92
REQ_12630,1227,0.112,0.125,77
REQ_12631,1227,0.235,0.022,66
REQ_12632,1228,0.106,0.043,99
REQ_12633,1228,0.178,0.051,77
REQ_12634,1228,0.117,0.048,94
REQ_12635,1229,0.104,0.031,73
REQ_12636,1229,0.098,0.082,101
REQ_12637,1229,0.08,0.09,84
REQ_12638,1229,0.154,0.104,101
REQ_12639,1229,0.079,0.134,90
REQ_12640,1229,0.206,0.084,57
REQ_12641,1230,0.113,0.111,35
REQ_12642,1230,0.06,0.067,52
REQ_12643,1231,0.122,0.085,13
REQ_12644,1232,0.114,0.091,68
REQ_12645,1232,0.052,0.036,85
REQ_12646,1233,0.122,0.08,52
REQ_12647,1233,0.178,0.033,100
REQ_12648,1233,0.166,0.073,36
REQ_12649,1233,0.166,0.121,98
REQ_12650,1233,0.077,0.068,10
REQ_12651,1234,0.241,0.091,10
REQ_12652,1234,0.17,0.118,69
REQ_12653,1234,0.082,0.115,85
REQ_12654,1236,0.109,0.136,113
REQ_12655,1236,0.235,0.063,80
REQ_12656,1236,0.112,0.04,82
REQ_12657,1237,0.113,0.082,24
REQ_12658,1238,0.099,0.095,35
REQ_12659,1238,0.244,0.14,44
REQ_12660,1239,0.21,0.12,39
REQ_12661,1240,0.223,0.073,88
REQ_12662,1240,0.202,0.024,60
REQ_12663,1240,0.055,0.028,117
REQ_12664,1241,0.116,0.064,78
REQ_12665,1241,0.066,0.104,53
REQ_12666,1241,0.187,0.06,52
REQ_12667,1242,0.208,0.114,43
REQ_12668,1242,0.219,0.049,52
REQ_12669,1243,0.191,0.134,90
REQ_12670,1243,0.093,0.15,109
REQ_12671,1243,0.21,0.057,79
REQ_12672,1243,0.084,0.061,114
REQ_12673,1244,0.163,0.111,45
REQ_12674,1245,0.056,0.084,19
REQ_12675,1246,0.205,0.05,85
REQ_12676,1246,0.187,0.086,46
REQ_12677,1246,0.2,0.059,60
REQ_12678,1247,0.07,0.138,55
REQ_12679,1247,0.081,0.104,85
REQ_12680,1248,0.217,0.043,25
REQ_12681,1249,0.126,0.129,110
REQ_12682,1250,0.104,0.03,103
REQ_12683,1251,0.244,0.122,96
REQ_12684,1252,0.138,0.044,66
REQ_12685,1252,0.09,0.083,99
REQ_12686,1253,0.169,0.143,46
REQ_12687,1253,0.055,0.116,105
REQ_12688,1254,0.175,0.052,22
REQ_12689,1255,0.141,0.074,48
REQ_12690,1256,0.248,0.106,11
REQ_12691,1256,0.07,0.076,67
REQ_12692,1256,0.243,0.059,70
REQ_12693,1256,0.12,0.09,115
REQ_12694,1256,0.155,0.07,12
REQ_12695,1257,0.141,0.024,52
REQ_12696,1257,0.112,0.136,111
REQ_12697,1257,0.208,0.022,13
REQ_12698,1257,0.216,0.105,87
REQ_12699,1257,0.106,0.041,68
REQ_12700,1257,0.06,0.033,28
REQ_12701,1257,0.065,0.054,114
REQ_12702,1257,0.191,0.034,12
REQ_12703,1257,0.107,0.121,67
REQ_12704,1258,0.173,0.101,15
REQ_12705,1258,0.25,0.043,114
REQ_12706,1258,0.221,0.027,107
REQ_12707,1258,0.173,0.09,54
REQ_12708,1258,0.193,0.072,11
REQ_12709,1258,0.153,0.083,57
REQ_12710,1259,0.166,0.02,48
REQ_12711,1259,0.176,0.089,54
REQ_12712,1260,0.146,0.124,60
REQ_12713,1260,0.075,0.148,57
REQ_12714,1261,0.183,0.078,24
REQ_12715,1261,0.136,0.077,44
REQ_12716,1262,0.063,0.114,41
REQ_12717,1262,0.175,0.055,72
REQ_12718,1262,0.054,0.083,28
REQ_12719,1262,0.249,0.117,112
REQ_12720,1263,0.209,0.07,39
REQ_12721,1263,0.083,0.147,99
REQ_12722,1263,0.115,0.107,29
REQ_12723,1263,0.153,0.058,113
REQ_12724,1264,0.247,0.139,22
REQ_12725,1264,0.063,0.036,55
REQ_12726,1265,0.128,0.088,92
REQ_12727,1265,0.136,0.032,90
REQ_12728,1266,0.231,0.051,67
REQ_12729,1266,0.167,0.06,67
REQ_12730,1267,0.145,0.121,61
REQ_12731,1267,0.157,0.11,58
REQ_12732,1268,0.17,0.023,25
REQ_12733,1268,0.166,0.055,100
REQ_12734,1268,0.125,0.053,63
REQ_12735,1269,0.173,0.099,93
REQ_12736,1269,0.155,0.099,21
REQ_12737,1269,0.074,0.058,21
REQ_12738,1270,0.164,0.056,100
REQ_12739,1270,0.21,0.149,105
REQ_12740,1270,0.229,0.072,66
REQ_12741,1270,0.244,0.105,73
REQ_12742,1270,0.075,0.092,51
REQ_12743,1271,0.241,0.125,90
REQ_12744,1271,0.072,0.098,12
REQ_12745,1271,0.116,0.067,67
REQ_12746,1271,0.216,0.088,33
REQ_12747,1272,0.061,0.048,44
REQ_12748,1272,0.119,0.054,43
REQ_12749,1272,0.233,0.031,99
REQ_12750,1275,0.08,0.081,29
REQ_12751,1275,0.226,0.073,55
REQ_12752,1275,0.159,0.079,73
REQ_12753,1276,0.216,0.126,107
REQ_12754,1276,0.176,0.053,35
REQ_12755,1276,0.211,0.021,32
REQ_12756,1277,0.198,0.057,90
REQ_12757,1277,0.148,0.088,102
REQ_12758,1277,0.075,0.124,71
REQ_12759,1277,0.157,0.076,100
REQ_12760,1277,0.146,0.073,20
REQ_12761,1278,0.165,0.053,67
REQ_12762,1278,0.239,0.044,13
REQ_12763,1278,0.122,0.131,80
REQ_12764,1278,0.123,0.127,76
REQ_12765,1279,0.194,0.094,48
REQ_12766,1279,0.128,0.139,97
REQ_12767,1279,0.082,0.139,16
REQ_12768,1279,0.062,0.09,113
REQ_12769,1280,0.172,0.135,84
REQ_12770,1280,0.108,0.144,36
REQ_12771,1280,0.198,0.026,70
REQ_12772,1281,0.248,0.093,94
REQ_12773,1281,0.232,0.112,75
REQ_12774,1281,0.083,0.129,36
REQ_12775,1282,0.159,0.031,18
REQ_12776,1282,0.101,0.022,80
REQ_12777,1283,0.157,0.084,115
REQ_12778,1284,0.089,0.021,84
REQ_12779,1285,0.141,0.031,35
REQ_12780,1286,0.234,0.121,102
REQ_12781,1287,0.062,0.074,39
REQ_12782,1287,0.242,0.057,93
REQ_12783,1287,0.185,0.13,26
REQ_12784,1288,0.155,0.057,118
REQ_12785,1288,0.052,0.115,89
REQ_12786,1289,0.153,0.114,55
REQ_12787,1289,0.122,0.073,78
REQ_12788,1289,0.126,0.043,47
REQ_12789,1289,0.121,0.122,64
REQ_12790,1289,0.07,0.113,68
REQ_12791,1290,0.1,0.136,92
REQ_12792,1291,0.123,0.069,71
REQ_12793,1292,0.165,0.026,103
REQ_12794,1293,0.142,0.038,113
REQ_12795,1293,0.061,0.042,47
REQ_12796,1293,0.199,0.023,72
REQ_12797,1293,0.161,0.118,57
REQ_12798,1293,0.177,0.026,12
REQ_12799,1294,0.064,0.113,105
REQ_12800,1294,0.223,0.093,73
REQ_12801,1294,0.069,0.117,72
REQ_12802,1295,0.052,0.085,34
REQ_12803,1295,0.086,0.044,83
REQ_12804,1295,0.053,0.09,102
REQ_12805,1296,0.131,0.075,88
REQ_12806,1296,0.096,0.031,89
REQ_12807,1296,0.136,0.086,104
REQ_12808,1296,0.085,0.057,51
REQ_12809,1296,0.204,0.142,13
REQ_12810,1296,0.139,0.074,68
REQ_12811,1297,0.126,0.039,15
REQ_12812,1297,0.078,0.122,93
REQ_12813,1298,0.106,0.032,90
REQ_12814,1298,0.066,0.099,118
REQ_12815,1299,0.195,0.071,77
REQ_12816,1300,0.128,0.086,101
REQ_12817,1300,0.155,0.09,76
REQ_12818,1301,0.231,0.093,32
REQ_12819,1301,0.205,0.07,22
REQ_12820,1302,0.197,0.039,99
REQ_12821,1302,0.056,0.021,66
REQ_12822,1303,0.068,0.06,11
REQ_12823,1303,0.205,0.132,10
REQ_12824,1303,0.216,0.148,43
REQ_12825,1303,0.055,0.142,72
REQ_12826,1303,0.183,0.089,106
REQ_12827,1303,0.181,0.033,25
REQ_12828,1303,0.069,0.093,85
REQ_12829,1303,0.055,0.057,95
REQ_12830,1304,0.237,0.044,102
REQ_12831,1304,0.052,0.065,43
REQ_12832,1304,0.106,0.076,68
REQ_12833,1304,0.055,0.144,80
REQ_12834,1305,0.084,0.104,76
REQ_12835,1305,0.059,0.052,58
REQ_12836,1305,0.073,0.03,117
REQ_12837,1305,0.142,0.104,71
REQ_12838,1305,0.143,0.133,52
REQ_12839,1305,0.17,0.071,69
REQ_12840,1305,0.127,0.024,40
REQ_12841,1306,0.111,0.106,70
REQ_12842,1306,0.242,0.072,62
REQ_12843,1306,0.108,0.122,46
REQ_12844,1306,0.216,0.137,82
REQ_12845,1306,0.102,0.057,26
REQ_12846,1307,0.191,0.107,72
REQ_12847,1308,0.117,0.135,68
REQ_12848,1308,0.21,0.128,87
REQ_12849,1308,0.175,0.141,75
REQ_12850,1309,0.143,0.058,21
REQ_12851,1310,0.226,0.068,65
REQ_12852,1310,0.219,0.06,58
REQ_12853,1310,0.194,0.079,98
REQ_12854,1310,0.188,0.075,95
REQ_12855,1311,0.197,0.121,113
REQ_12856,1311,0.073,0.129,88
REQ_12857,1311,0.207,0.138,26
REQ_12858,1311,0.233,0.021,48
REQ_12859,1311,0.159,0.089,32
REQ_12860,1312,0.154,0.09,116
REQ_12861,1312,0.248,0.131,72
REQ_12862,1312,0.107,0.118,110
REQ_12863,1313,0.072,0.127,103
REQ_12864,1313,0.159,0.113,49
REQ_12865,1313,0.092,0.089,46
REQ_12866,1313,0.092,0.025,116
REQ_12867,1314,0.141,0.047,93
REQ_12868,1314,0.208,0.029,82
REQ_12869,1314,0.102,0.065,14
REQ_12870,1314,0.182,0.149,83
REQ_12871,1314,0.152,0.053,70
REQ_12872,1315,0.183,0.091,76
REQ_12873,1315,0.154,0.142,42
REQ_12874,1315,0.141,0.103,16
REQ_12875,1316,0.064,0.05,87
REQ_12876,1316,0.234,0.037,115
REQ_12877,1316,0.082,0.119,88
REQ_12878,1317,0.07,0.066,108
REQ_12879,1318,0.102,0.077,55
REQ_12880,1318,0.169,0.086,97
REQ_12881,1318,0.061,0.07,94
REQ_12882,1318,0.223,0.045,13
REQ_12883,1319,0.205,0.024,93
REQ_12884,1319,0.064,0.041,65
REQ_12885,1319,0.236,0.049,82
REQ_12886,1320,0.072,0.088,63
REQ_12887,1320,0.09,0.037,27
REQ_12888,1320,0.214,0.074,87
REQ_12889,1321,0.057,0.139,95
REQ_12890,1321,0.12,0.09,59
REQ_12891,1322,0.226,0.094,20
REQ_12892,1322,0.21,0.122,28
REQ_12893,1323,0.101,0.113,96
REQ_12894,1323,0.066,0.03,96
REQ_12895,1323,0.082,0.116,94
REQ_12896,1323,0.089,0.142,41
REQ_12897,1323,0.141,0.123,35
REQ_12898,1324,0.152,0.122,112
REQ_12899,1324,0.101,0.091,20
REQ_12900,1324,0.089,0.059,75
REQ_12901,1324,0.14,0.052,108
REQ_12902,1325,0.21,0.073,75
REQ_12903,1326,0.172,0.033,64
REQ_12904,1328,0.16,0.049,96
REQ_12905,1328,0.189,0.086,79
REQ_12906,1328,0.234,0.073,115
REQ_12907,1328,0.161,0.064,100
REQ_12908,1328,0.202,0.097,34
REQ_12909,1328,0.18,0.022,115
REQ_12910,1328,0.127,0.108,11
REQ_12911,1329,0.058,0.029,119
REQ_12912,1329,0.14,0.094,50
REQ_12913,1329,0.203,0.05,52
REQ_12914,1330,0.067,0.119,117
REQ_12915,1331,0.067,0.042,83
REQ_12916,1331,0.204,0.117,34
REQ_12917,1332,0.197,0.053,88
REQ_12918,1332,0.109,0.049,20
REQ_12919,1332,0.131,0.047,23
REQ_12920,1332,0.186,0.095,65
REQ_12921,1333,0.213,0.111,31
REQ_12922,1333,0.146,0.125,53
REQ_12923,1333,0.088,0.056,94
REQ_12924,1334,0.225,0.045,26
REQ_12925,1334,0.152,0.084,52
REQ_12926,1334,0.053,0.088,19
REQ_12927,1334,0.216,0.06,87
REQ_12928,1334,0.187,0.078,91
REQ_12929,1335,0.185,0.084,78
REQ_12930,1335,0.236,0.08,35
REQ_12931,1335,0.067,0.121,41
REQ_12932,1335,0.17,0.142,41
REQ_12933,1335,0.16,0.092,100
REQ_12934,1335,0.085,0.102,113
REQ_12935,1336,0.079,0.076,115
REQ_12936,1336,0.245,0.106,84
REQ_12937,1336,0.128,0.145,73
REQ_12938,1336,0.204,0.11,48
REQ_12939,1336,0.165,0.122,113
REQ_12940,1336,0.166,0.089,38
REQ_12941,1338,0.193,0.063,112
REQ_12942,1338,0.23,0.026,21
REQ_12943,1340,0.11,0.04,48
REQ_12944,1340,0.111,0.108,78
REQ_12945,1341,0.203,0.119,75
REQ_12946,1342,0.075,0.047,61
REQ_12947,1342,0.221,0.079,87
REQ_12948,1342,0.151,0.093,52
REQ_12949,1343,0.222,0.042,79
REQ_12950,1344,0.166,0.097,65
REQ_12951,1344,0.209,0.147,44
REQ_12952,1344,0.082,0.07,117
REQ_12953,1344,0.064,0.102,60
REQ_12954,1345,0.203,0.048,94
REQ_12955,1345,0.142,0.132,105
REQ_12956,1345,0.207,0.044,45
REQ_12957,1346,0.144,0.086,80
REQ_12958,1346,0.157,0.114,73
REQ_12959,1346,0.247,0.141,26
REQ_12960,1347,0.137,0.089,42
REQ_12961,1347,0.185,0.113,17
REQ_12962,1347,0.183,0.096,31
REQ_12963,1347,0.065,0.044,11
REQ_12964,1348,0.149,0.112,86
REQ_12965,1348,0.209,0.093,29
REQ_12966,1349,0.154,0.042,77
REQ_12967,1349,0.219,0.102,74
REQ_12968,1349,0.132,0.093,101
REQ_12969,1349,0.237,0.11,116
REQ_12970,1349,0.093,0.143,64
REQ_12971,1350,0.121,0.109,28
REQ_12972,1350,0.238,0.119,45
REQ_12973,1352,0.081,0.088,91
REQ_12974,1352,0.205,0.028,27
REQ_12975,1352,0.109,0.029,59
REQ_12976,1352,0.127,0.038,16
REQ_12977,1353,0.051,0.047,50
REQ_12978,1353,0.162,0.075,10
REQ_12979,1353,0.169,0.087,93
REQ_12980,1353,0.208,0.11,81
REQ_12981,1353,0.25,0.07,20
REQ_12982,1353,0.133,0.061,35
REQ_12983,1354,0.112,0.145,36
REQ_12984,1355,0.222,0.039,40
REQ_12985,1355,0.16,0.053,47
REQ_12986,1355,0.134,0.149,118
REQ_12987,1355,0.167,0.133,60
REQ_12988,1356,0.096,0.04,97
REQ_12989,1356,0.247,0.13,32
REQ_12990,1356,0.184,0.135,73
REQ_12991,1356,0.243,0.13,109
REQ_12992,1357,0.235,0.149,56
REQ_12993,1357,0.187,0.098,111
REQ_12994,1357,0.134,0.065,75
REQ_12995,1358,0.08,0.074,29
REQ_12996,1358,0.186,0.13,58
REQ_12997,1359,0.245,0.15,96
REQ_12998,1359,0.204,0.052,64
REQ_12999,1359,0.236,0.079,94
REQ_13000,1359,0.17,0.131,88
REQ_13001,1359,0.244,0.082,92
REQ_13002,1360,0.151,0.111,68
REQ_13003,1360,0.083,0.045,24
REQ_13004,1360,0.233,0.027,46
REQ_13005,1361,0.141,0.089,100
REQ_13006,1361,0.137,0.114,35
REQ_13007,1361,0.136,0.063,37
REQ_13008,1362,0.076,0.083,106
REQ_13009,1362,0.101,0.129,45
REQ_13010,1362,0.052,0.135,93
REQ_13011,1362,0.112,0.067,63
REQ_13012,1362,0.099,0.138,51
REQ_13013,1362,0.243,0.044,33
REQ_13014,1363,0.167,0.09,59
REQ_13015,1363,0.151,0.104,86
REQ_13016,1363,0.229,0.033,85
REQ_13017,1364,0.177,0.147,74
REQ_13018,1364,0.156,0.079,99
REQ_13019,1364,0.099,0.126,105
REQ_13020,1365,0.074,0.086,27
REQ_13021,1365,0.216,0.088,105
REQ_13022,1365,0.2,0.024,15
REQ_13023,1365,0.249,0.124,43
REQ_13024,1365,0.143,0.025,20
REQ_13025,1365,0.054,0.052,12
REQ_13026,1366,0.075,0.082,18
REQ_13027,1366,0.097,0.028,64
REQ_13028,1366,0.178,0.103,50
REQ_13029,1366,0.187,0.123,106
REQ_13030,1367,0.166,0.086,55
REQ_13031,1367,0.133,0.063,64
REQ_13032,1368,0.09,0.052,50
REQ_13033,1368,0.237,0.031,63
REQ_13034,1368,0.07,0.087,82
REQ_13035,1368,0.243,0.088,56
REQ_13036,1369,0.201,0.09,114
REQ_13037,1369,0.149,0.102,106
REQ_13038,1369,0.102,0.061,29
REQ_13039,1370,0.23,0.105,87
REQ_13040,1370,0.149,0.091,68
REQ_13041,1370,0.075,0.09,112
REQ_13042,1371,0.124,0.056,15
REQ_13043,1371,0.185,0.06,94
REQ_13044,1372,0.16,0.147,73
REQ_13045,1372,0.056,0.054,99
REQ_13046,1372,0.066,0.071,101
REQ_13047,1373,0.141,0.053,112
REQ_13048,1374,0.145,0.026,67
REQ_13049,1374,0.149,0.068,80
REQ_13050,1374,0.244,0.084,85
REQ_13051,1374,0.247,0.073,83
REQ_13052,1374,0.087,0.091,93
REQ_13053,1375,0.072,0.036,23
REQ_13054,1376,0.12,0.025,73
REQ_13055,1376,0.201,0.095,31
REQ_13056,1376,0.095,0.122,39
REQ_13057,1376,0.052,0.052,63
REQ_13058,1376,0.239,0.128,12
REQ_13059,1377,0.091,0.059,48
REQ_13060,1377,0.152,0.098,105
REQ_13061,1377,0.051,0.109,36
REQ_13062,1377,0.18,0.106,77
REQ_13063,1378,0.117,0.044,34
REQ_13064,1379,0.245,0.092,16
REQ_13065,1380,0.082,0.082,62
REQ_13066,1380,0.173,0.091,31
REQ_13067,1380,0.192,0.098,92
REQ_13068,1380,0.237,0.099,86
REQ_13069,1381,0.103,0.126,34
REQ_13070,1381,0.19,0.112,27
REQ_13071,1381,0.195,0.117,104
REQ_13072,1382,0.051,0.131,87
REQ_13073,1382,0.09,0.078,107
REQ_13074,1382,0.176,0.026,63
REQ_13075,1382,0.113,0.057,22
REQ_13076,1382,0.131,0.145,57
REQ_13077,1383,0.234,0.066,100
REQ_13078,1384,0.127,0.137,28
REQ_13079,1384,0.103,0.144,19
REQ_13080,1384,0.202,0.149,33
REQ_13081,1385,0.176,0.043,53
REQ_13082,1385,0.217,0.07,84
REQ_13083,1385,0.084,0.026,113
REQ_13084,1386,0.227,0.103,55
REQ_13085,1387,0.142,0.095,42
REQ_13086,1387,0.061,0.081,105
REQ_13087,1387,0.089,0.112,92
REQ_13088,1387,0.222,0.051,56
REQ_13089,1388,0.22,0.115,77
REQ_13090,1388,0.17,0.146,51
REQ_13091,1389,0.204,0.135,63
REQ_13092,1389,0.151,0.08,39
REQ_13093,1389,0.143,0.036,108
REQ_13094,1389,0.157,0.123,92
REQ_13095,1390,0.097,0.026,91
REQ_13096,1390,0.128,0.031,25
REQ_13097,1390,0.239,0.093,74
REQ_13098,1391,0.244,0.115,79
REQ_13099,1391,0.08,0.027,99
REQ_13100,1392,0.168,0.1,88
REQ_13101,1393,0.056,0.06,12
REQ_13102,1393,0.209,0.042,37
REQ_13103,1393,0.183,0.028,74
REQ_13104,1393,0.059,0.067,118
REQ_13105,1394,0.189,0.121,14
REQ_13106,1394,0.065,0.141,66
REQ_13107,1394,0.111,0.037,109
REQ_13108,1395,0.221,0.083,33
REQ_13109,1395,0.053,0.146,13
REQ_13110,1395,0.151,0.028,33
REQ_13111,1395,0.129,0.11,112
REQ_13112,1396,0.138,0.026,103
REQ_13113,1396,0.106,0.116,46
REQ_13114,1397,0.25,0.056,89
REQ_13115,1398,0.068,0.143,33
REQ_13116,1398,0.068,0.083,46
REQ_13117,1398,0.24,0.107,43
REQ_13118,1400,0.054,0.129,74
